"DPT_EXE","DEPART","ARRIVEE","NBRE"
"89",89257,89206,4
"71",71149,71347,4
"21",21258,21617,4
"70",21138,92073,4
"70",92073,21138,4
"21",75115,21277,4
"05",5046,5046,4
"21",21676,89025,4
"71",71076,21606,4
"21",21305,21617,4
"21",21617,21393,4
"21",21231,39517,4
"25",25411,25462,4
"71",71153,21461,4
"21",21603,71182,4
"21",21405,69029,4
"21",0,21362,4
"56",56121,56008,4
"25",25056,21269,4
"21",21231,21075,4
"21",3048,21617,4
"21",21162,21607,4
"93",93051,94015,4
"21",21617,21305,4
"59",59355,59482,4
"21",21315,21555,4
"84",84007,84129,4
"21",21145,21617,4
"21",21408,21315,4
"21",21360,21054,4
"21",69029,21166,4
"01",1004,1363,4
"21",21048,21278,4
"21",21578,25056,4
"21",21319,21605,4
"21",21200,21617,4
"21",21078,21154,4
"21",21038,21295,4
"21",21452,21213,4
"21",21617,69029,4
"06",6088,83061,4
"26",26289,26362,4
"21",25211,21617,4
"10",10333,21419,4
"21",21482,21278,4
"21",21231,21046,4
"88",88413,88196,4
"89",89464,89387,4
"21",21661,21515,4
"21",21661,39189,4
"21",21494,21166,4
"21",21520,21166,4
"21",21515,21535,4
"21",21432,21674,4
"21",21009,21501,4
"21",21515,21522,4
"21",52121,21700,4
"21",21655,10387,4
"89",21676,21231,4
"21",21277,69123,4
"21",75105,21166,4
"21",21515,21657,4
"21",54395,21277,4
"21",21139,21584,4
"21",21617,21517,4
"52",52353,52121,4
"89",21231,21026,4
"21",21710,71014,4
"73",73054,73296,4
"21",21617,21532,4
"21",21535,21515,4
"21",25056,21317,4
"21",21171,21408,4
"21",21012,21617,4
"21",21609,40181,4
"21",21277,75115,4
"25",71182,21616,4
"21",21407,21178,4
"58",58083,58079,4
"71",21000,71100,4
"21",21603,21098,4
"82",82112,82121,4
"25",21247,21603,4
"21",21688,21054,4
"21",21617,21133,4
"21",71118,21002,4
"25",21231,39198,4
"21",21563,21292,4
"21",21617,21377,4
"89",89344,89024,4
"21",21423,71182,4
"21",70279,21713,4
"25",21231,52121,4
"25",21606,21540,4
"25",21054,21452,4
"21",21172,21617,4
"21",21139,21501,4
"21",21704,21154,4
"25",21603,21199,4
"71",71310,71153,4
"71",71085,21054,4
"71",71342,71342,4
"21",71014,21244,4
"21",21425,21598,4
"21",21009,71014,4
"21",21046,21231,4
"21",21464,21191,4
"21",21525,21531,4
"21",21109,21432,4
"71",69383,21196,4
"21",21408,21273,4
"21",21008,21710,4
"21",21713,70279,4
"21",21617,3048,4
"21",21336,92033,4
"25",21423,21054,4
"21",21205,21425,4
"10",10333,10261,4
"71",71462,71566,4
"25",21617,21534,4
"21",21587,21617,4
"12",34172,12239,4
"21",21231,69202,4
"75",75112,75113,4
"52",52121,21432,4
"21",21603,21418,4
"21",21617,21251,4
"89",21568,21603,4
"21",21433,21617,4
"21",21501,21128,4
"21",25056,21103,4
"40",40065,40088,4
"52",21231,52114,4
"21",59350,10155,4
"21",21023,21464,4
"25",21231,89024,4
"21",21292,21167,4
"25",21477,21231,4
"89",89024,89005,4
"21",21052,21154,4
"21",21359,21617,4
"21",21410,21154,4
"21",21166,21058,4
"71",21196,54184,4
"89",89024,89206,4
"21",21277,70122,4
"21",54395,71073,4
"94",75119,75119,4
"71",71153,21150,4
"21",21617,21559,4
"71",38516,21196,4
"21",21292,21464,4
"52",52448,52448,4
"21",21473,21054,4
"25",21231,71076,4
"21",21515,21521,4
"71",71076,21450,4
"70",70022,21522,4
"21",21191,21464,4
"94",75120,94067,4
"75",75056,75056,4
"85",85092,86194,4
"89",21203,21231,4
"21",21189,21617,4
"21",21617,21098,4
"21",21617,21261,4
"21",25056,21239,4
"21",21423,69264,4
"58",21375,21231,4
"21",21633,21425,4
"21",21038,21571,4
"21",21657,69029,4
"21",10333,21006,4
"21",21617,21135,4
"13",13005,13070,4
"70",70310,70279,4
"11",34172,11233,4
"21",21299,94043,4
"25",21231,21397,4
"21",21054,21585,4
"21",21674,21432,4
"39",39462,25056,4
"71",21231,71506,4
"21",21617,21071,4
"25",21231,21089,4
"25",25388,90097,4
"21",21603,21160,4
"54",54547,21166,4
"21",21028,21103,4
"21",21278,85254,4
"21",52269,21262,4
"21",94076,21054,4
"21",21514,21617,4
"25",21502,21231,4
"70",25056,21522,4
"03",3310,3043,4
"58",21231,21139,4
"89",21054,21054,4
"21",21515,21370,4
"25",21452,21171,4
"71",54184,21196,4
"21",21166,21714,4
"71",71346,69123,4
"21",69385,21292,4
"25",21213,21231,4
"21",21450,21054,4
"21",21125,21617,4
"21",21077,21154,4
"21",69029,21657,4
"40",33063,40088,4
"21",21603,21364,4
"71",21196,21,4
"69",69152,21231,4
"39",25056,21581,4
"83",83126,83137,4
"21",21120,92073,4
"21",71182,21086,4
"21",21540,21408,4
"71",21000,71400,4
"21",69029,21031,4
"21",21617,21167,4
"21",52121,21618,4
"21",0,21663,4
"07",7324,26362,4
"21",21411,21166,4
"21",21584,21449,4
"21",21590,21092,4
"21",70122,21503,4
"39",39405,39198,4
"01",1266,1451,4
"21",21617,21659,4
"21",21356,21103,4
"21",71014,21414,4
"21",21600,21603,4
"89",21101,21231,4
"21",21531,21525,4
"52",52353,21231,4
"21",21519,52269,4
"39",21231,39393,4
"21",21425,21516,4
"83",83062,83137,4
"25",21186,21231,4
"69",69384,69205,4
"89",21642,89024,4
"85",86194,85092,4
"25",21231,21521,4
"34",34057,34057,4
"71",71378,71076,4
"21",21623,39198,4
"21",39198,21623,4
"21",54547,21469,4
"26",26370,84019,4
"21",21412,21617,4
"21",21054,75100,4
"21",21425,21470,4
"75",94800,91400,4
"21",70279,21038,4
"25",21231,21209,4
"21",21154,89024,4
"21",21632,21515,4
"21",21536,21617,4
"70",21183,25056,4
"69",71105,69123,4
"21",21438,21154,4
"21",21389,21617,4
"21",21023,21613,4
"21",21005,21603,4
"21",21416,21167,4
"21",21231,70327,4
"21",21262,21154,4
"21",21464,21292,4
"21",21363,21603,4
"21",21480,25056,4
"21",21515,21356,4
"70",21231,70331,4
"25",21185,21231,4
"26",26362,26289,4
"58",89238,21231,4
"21",52269,21317,4
"21",21330,21515,4
"21",21370,21515,4
"69",69152,69034,4
"59",59601,59659,4
"21",21663,88435,4
"21",21515,21577,4
"21",21015,69123,4
"21",21139,71014,4
"21",21383,21599,4
"71",21379,71076,4
"39",25056,39147,4
"21",21617,21081,4
"21",21166,75105,4
"21",21505,21001,4
"21",21617,21177,4
"71",21231,71064,4
"89",21425,21166,4
"70",70279,21416,4
"21",21038,21057,4
"21",21603,10261,4
"21",21598,21663,4
"21",21617,21704,4
"21",21611,21389,4
"58",21102,71014,4
"39",21331,39198,4
"21",21603,21547,4
"71",69123,21340,4
"21",69113,21231,4
"21",21232,3020,4
"10",10387,21435,4
"21",21281,71182,4
"21",21408,21223,4
"21",21464,21131,4
"21",21623,21355,4
"21",21555,39198,4
"21",69264,21423,4
"21",21603,21648,4
"71",71081,71076,4
"21",69383,71076,4
"69",69034,69152,4
"25",71182,21512,4
"25",94076,21003,4
"71",21231,21140,4
"10",21336,21231,4
"75",75115,75115,4
"21",21007,71076,4
"21",71014,21015,4
"71",21231,71445,4
"21",21231,21055,4
"92",92072,92064,4
"10",21419,10333,4
"01",69387,69388,4
"21",21144,69029,4
"21",21537,21617,4
"21",21215,10387,4
"93",93047,93047,4
"39",21458,39500,4
"21",21603,21005,4
"25",21003,94076,4
"21",21194,71182,4
"70",70279,70310,4
"21",21546,54547,4
"21",21425,21024,4
"21",21165,21154,4
"21",21603,21078,4
"21",21027,69029,4
"25",21603,21576,4
"21",21408,21416,4
"21",21515,21390,4
"21",21605,21319,4
"52",52114,21231,4
"10",10261,10333,4
"71",21196,71270,4
"21",21086,21190,4
"21",21606,21166,4
"25",25056,21074,4
"21",21408,21554,4
"21",21701,21038,4
"89",21231,21663,4
"21",21355,21277,4
"21",21232,21054,4
"21",21015,71014,4
"21",69123,21015,4
"21",21425,21386,4
"52",21599,21231,4
"21",69152,21063,4
"21",21102,21054,4
"21",21694,21231,4
"58",21231,89238,4
"21",21545,10387,4
"97",97302,97302,4
"21",21710,21008,4
"21",21617,21550,4
"71",71153,71059,4
"11",11255,11262,4
"70",70122,25056,4
"21",25056,21534,4
"21",69202,21231,4
"21",21603,21020,4
"21",21606,21617,4
"71",71014,21683,4
"67",67482,21038,4
"21",21100,25056,4
"21",69123,21577,4
"21",21603,21272,4
"21",21171,71076,4
"21",0,21214,4
"21",21425,21258,4
"21",21501,21139,4
"21",21152,21617,4
"21",83118,21231,4
"70",21522,25056,4
"21",71014,21009,4
"66",66008,66136,4
"21",21599,21408,4
"21",21038,39361,4
"21",75056,21449,4
"21",21054,71119,4
"21",52121,21393,4
"21",21054,21014,4
"21",21231,62189,4
"21",21190,21086,4
"21",21617,21686,4
"21",21154,89321,4
"21",21617,21256,4
"21",21366,21617,4
"69",1333,1248,4
"70",70122,21231,4
"21",21171,21038,4
"21",21386,21425,4
"89",21555,21231,4
"21",21590,21405,4
"21",21166,21554,5
"23",23165,87085,5
"21",21558,69123,5
"21",21290,25056,5
"21",21304,21154,5
"51",51454,51535,5
"89",21231,21408,5
"21",21106,21106,5
"21",21092,21464,5
"25",21231,21290,5
"21",21200,21320,5
"71",71313,71182,5
"21",21103,21355,5
"21",21411,25056,5
"91",91433,91223,5
"52",52114,21090,5
"21",21110,21060,5
"21",21461,71014,5
"10",21305,21603,5
"21",21617,21713,5
"83",83009,83126,5
"25",21231,21391,5
"21",21408,21599,5
"21",21154,92023,5
"71",71076,21050,5
"21",21531,89024,5
"21",71475,21502,5
"71",71059,71153,5
"21",21077,89418,5
"21",21154,21160,5
"21",21663,21685,5
"25",21231,21458,5
"21",21617,21020,5
"21",21231,92024,5
"21",21687,21501,5
"21",69123,21558,5
"25",21231,21023,5
"21",89197,21198,5
"25",21383,21231,5
"71",71270,71584,5
"21",94034,21231,5
"21",21154,21054,5
"71",21054,71089,5
"71",71493,21231,5
"21",21166,21261,5
"21",52121,21499,5
"83",83069,83070,5
"21",21464,21684,5
"21",71118,21054,5
"71",71122,21054,5
"21",21231,4075,5
"60",60159,60159,5
"21",17455,21231,5
"28",28134,75115,5
"21",8288,21408,5
"70",25056,21344,5
"21",21155,21231,5
"21",21107,21617,5
"21",21166,21186,5
"21",21280,38185,5
"21",38185,21280,5
"21",21278,21425,5
"21",75056,21278,5
"21",21054,21154,5
"21",21298,21603,5
"71",71153,21582,5
"71",71076,21195,5
"21",0,21408,5
"21",21154,21117,5
"21",21231,21516,5
"21",21603,21627,5
"21",21422,21617,5
"71",21582,71182,5
"92",75114,75114,5
"21",21108,21501,5
"89",89025,89197,5
"21",21364,21603,5
"21",21617,21352,5
"21",21594,21603,5
"21",21425,21062,5
"21",21617,21487,5
"25",21583,21054,5
"21",21481,39500,5
"21",21648,21617,5
"21",21685,21663,5
"21",21409,21617,5
"50",50218,50025,5
"10",21154,10333,5
"21",21617,21391,5
"21",21346,52448,5
"21",21678,21584,5
"25",21461,21617,5
"21",0,21614,5
"25",21535,21231,5
"21",21532,21605,5
"75",75115,75114,5
"71",21050,71076,5
"21",10333,21154,5
"21",21231,21443,5
"21",21231,71153,5
"21",21375,71153,5
"21",21684,21617,5
"89",21154,21603,5
"71",21461,21461,5
"21",21584,21642,5
"25",21231,21585,5
"21",21617,21398,5
"71",21054,21340,5
"21",21639,21617,5
"25",21231,21183,5
"21",21292,21581,5
"21",21525,21007,5
"21",21166,45091,5
"70",21344,25056,5
"51",51230,51535,5
"21",21617,21472,5
"89",89005,21154,5
"21",39500,21481,5
"21",21244,71014,5
"71",21231,10334,5
"25",71076,21423,5
"34",34172,34154,5
"21",21501,21687,5
"89",21500,21231,5
"88",88124,88160,5
"21",39198,21180,5
"21",21202,10387,5
"21",21083,21000,5
"21",21261,21166,5
"25",71475,21054,5
"25",21059,25056,5
"75",92060,21048,5
"21",0,51588,5
"21",21390,21355,5
"21",21262,52269,5
"21",69383,21231,5
"71",71306,71190,5
"21",21603,21456,5
"21",21617,21542,5
"21",21445,21603,5
"25",25056,21680,5
"21",21154,21456,5
"10",10325,10298,5
"21",21617,21684,5
"61",61001,61001,5
"92",92026,92051,5
"39",25056,39462,5
"21",65317,0,5
"21",21501,21108,5
"25",21171,21452,5
"31",31555,31059,5
"39",21231,71379,5
"21",21617,21648,5
"21",21501,21166,5
"21",21617,21178,5
"25",21054,21501,5
"21",21356,21166,5
"25",21231,21564,5
"21",21231,39335,5
"21",88435,21663,5
"21",70279,21618,5
"21",21599,21535,5
"21",21617,21622,5
"21",21043,21166,5
"21",21577,21054,5
"21",21128,21657,5
"21",21357,21154,5
"21",21315,21278,5
"21",21495,21054,5
"21",10155,21231,5
"21",21671,21231,5
"52",52017,21231,5
"21",21622,21515,5
"21",21502,71475,5
"21",21684,21464,5
"21",21617,21606,5
"89",21231,89321,5
"21",21584,21247,5
"11",34032,11262,5
"58",58059,58159,5
"21",21617,21151,5
"21",71153,21375,5
"21",21200,21166,5
"21",21166,21200,5
"57",57672,57672,5
"21",0,21383,5
"58",21584,71014,5
"21",21320,21617,5
"21",21522,21515,5
"21",21331,21038,5
"39",21581,25056,5
"70",67482,21503,5
"21",21603,21613,5
"21",21005,21054,5
"25",25056,21059,5
"21",89024,21346,5
"71",21582,71153,5
"21",21617,21579,5
"21",21545,21346,5
"21",21239,25056,5
"25",21054,69123,5
"25",21411,21231,5
"70",25056,70353,5
"21",21285,21103,5
"21",21623,21515,5
"21",75056,21038,5
"21",21352,21515,5
"21",21474,1711,5
"21",21356,21617,5
"21",21167,21416,5
"21",21231,21400,5
"89",89321,21231,5
"21",71341,21054,5
"88",88196,88196,5
"21",21240,21617,5
"21",21154,21304,5
"21",71182,21194,5
"21",21700,21250,5
"21",21357,21617,5
"21",21060,21110,5
"52",21599,52269,5
"21",21638,21515,5
"77",93008,93046,5
"21",21617,21183,5
"21",21054,21401,5
"21",21000,21140,5
"21",21006,10333,5
"21",4075,21231,5
"21",21683,71076,5
"10",10333,21154,5
"21",21231,21184,5
"54",54547,54395,5
"21",21409,73035,5
"21",45091,21166,5
"21",21617,21537,5
"21",71076,21708,5
"21",21320,21166,5
"25",21050,21231,5
"21",89418,21077,5
"21",75056,21355,5
"21",21231,90047,5
"21",25056,21322,5
"21",21633,21501,5
"21",21126,21515,5
"21",21617,25211,5
"21",21346,89024,5
"39",21269,25056,5
"21",21296,10333,5
"21",21501,21633,5
"11",11262,34032,5
"21",21441,21000,5
"18",18193,18197,5
"21",21346,21545,5
"21",21617,21048,5
"56",56008,56121,5
"21",71475,21607,5
"25",25462,25157,5
"21",21162,21368,5
"25",21605,21231,5
"21",21493,21407,5
"21",21154,21393,5
"21",21098,21603,5
"21",71076,21387,5
"21",21175,69029,5
"21",71182,21656,5
"21",21617,21367,5
"71",71999,71495,5
"71",71495,71999,5
"21",21054,21042,5
"71",21196,69029,5
"21",21198,89197,5
"21",69123,21355,5
"21",21425,21629,5
"74",74123,74217,5
"21",21363,25056,5
"21",21409,69029,5
"93",93008,93008,5
"21",21172,69181,5
"21",75056,21154,5
"25",21231,21583,5
"39",39198,21371,5
"71",71076,71237,5
"21",21029,21603,5
"21",21020,21603,5
"21",21368,21162,5
"21",21265,21166,5
"21",21171,69123,5
"21",71014,21461,5
"71",21617,71073,5
"21",71182,21281,5
"21",25056,21452,5
"89",89024,21538,5
"71",71076,71309,5
"21",21003,21223,5
"21",21606,25056,5
"21",21607,21342,5
"21",21617,69123,5
"21",21054,71329,5
"21",21259,21617,5
"21",21278,21611,5
"21",21166,21226,5
"71",71221,71182,5
"21",73035,21409,5
"71",39198,71351,5
"25",25031,90097,5
"21",51649,21603,5
"21",21317,21225,5
"21",21425,21494,5
"51",51535,51454,5
"71",69123,71346,5
"21",25056,21363,5
"21",21295,21442,5
"85",85047,85234,5
"21",21693,21154,5
"21",21584,21154,5
"21",21546,21617,5
"25",21405,71076,5
"21",89024,21531,5
"21",21573,21611,5
"21",21231,21061,5
"21",89197,21047,5
"21",21202,21603,5
"25",21582,21054,5
"21",21135,21166,5
"21",71085,71076,5
"21",21584,69123,5
"21",21636,71014,5
"21",88435,21603,5
"21",21588,21231,5
"21",21038,21416,5
"21",21571,21515,5
"25",21367,21231,5
"11",11255,11233,5
"21",21320,21000,5
"21",21208,69123,5
"71",21461,21540,5
"71",71351,39198,5
"21",86160,21317,5
"21",21268,69123,5
"21",10387,21488,5
"21",21257,21231,5
"25",21355,21473,5
"21",21171,94043,5
"39",21637,39233,5
"25",21391,21231,5
"21",21522,21166,5
"52",52269,21599,5
"21",21335,21617,5
"21",21515,21352,5
"39",39093,39198,5
"21",21540,21214,5
"71",21492,71076,5
"21",21370,21535,5
"88",88160,88124,5
"21",94043,21171,5
"89",21231,21657,5
"89",89894,21231,5
"25",21054,21583,5
"21",21164,21054,5
"21",21603,21599,5
"21",21603,21526,5
"29",29153,56121,5
"21",69029,21515,5
"39",39300,39300,5
"21",54395,21054,5
"21",21111,21617,5
"21",21151,21617,5
"21",94043,21231,5
"21",21590,21464,5
"21",1249,21525,5
"21",21054,21588,5
"21",50406,21231,5
"21",21054,21525,5
"21",21231,21141,5
"21",71342,21023,5
"21",21154,21052,5
"25",21054,21474,5
"75",91400,94800,5
"21",25056,21411,5
"39",21231,21371,5
"71",21403,71014,5
"21",21408,8288,5
"28",75115,28134,5
"89",89206,89206,5
"21",70408,21493,5
"25",21231,21577,5
"71",21540,21461,5
"21",21021,53012,5
"21",21525,21054,5
"21",21579,21617,5
"21",21461,21617,5
"21",21351,25056,5
"71",10334,21231,5
"21",21464,21474,5
"21",21003,21154,5
"21",21115,21617,5
"44",44109,44109,5
"21",25056,21351,5
"21",21387,71076,5
"21",21390,21408,5
"21",71182,21423,5
"10",52121,21034,5
"89",21231,21292,5
"71",71182,71221,5
"21",21021,25056,5
"21",21617,21258,5
"25",21319,21231,5
"71",71076,71230,5
"21",21000,21820,5
"91",91122,91471,5
"21",53012,21021,5
"21",52121,21515,5
"70",21021,70279,5
"89",21485,21231,5
"21",21317,21638,5
"21",21704,21603,5
"21",21457,21603,5
"21",39198,21607,5
"21",70421,21231,5
"89",21617,21617,5
"21",21227,21408,5
"10",10034,10387,5
"25",21231,21191,5
"25",21231,21185,5
"21",21054,21005,5
"21",21278,21227,5
"21",21605,21532,5
"21",21611,21573,5
"21",21231,89074,5
"21",21063,69152,5
"21",71076,21236,5
"17",17461,17406,5
"21",21603,21040,5
"21",21117,21154,5
"21",69029,21405,5
"21",21231,21257,5
"71",71076,71118,5
"89",21054,21231,5
"71",71076,21607,5
"21",21166,21411,5
"21",21370,71118,5
"25",21231,21353,5
"52",21090,52114,5
"21",21045,21166,5
"93",93001,93008,5
"21",21154,21061,5
"21",21493,70408,5
"66",66136,66168,5
"21",21122,21617,5
"21",21342,21607,5
"21",21131,1711,5
"21",21603,75056,5
"69",69383,69383,5
"21",21190,21079,5
"21",21525,89024,5
"21",21617,21107,5
"21",25056,21021,5
"21",52121,21336,5
"21",21336,52121,5
"21",21585,21355,5
"71",71153,21231,5
"21",21103,21285,5
"40",40065,64122,5
"21",21231,89275,5
"21",21599,21603,5
"21",25056,21053,5
"21",21526,21603,5
"21",21482,21515,5
"21",21425,21109,5
"21",21277,21355,5
"21",21708,71076,5
"21",21617,21591,5
"21",21584,21678,5
"21",21247,89024,5
"21",21349,21425,5
"21",21289,21054,5
"21",21231,58268,5
"89",89206,89024,5
"21",21663,25056,5
"71",71089,21054,5
"25",21231,21297,5
"21",21083,21584,5
"21",21277,70550,5
"21",21603,21252,5
"21",21000,21617,5
"21",21003,21054,5
"21",21391,21617,5
"21",21617,21344,5
"89",21608,21603,5
"70",70279,21021,5
"21",89024,21525,5
"21",52121,21359,5
"21",21103,25056,5
"21",71081,21603,5
"21",71182,21023,5
"18",18197,18193,5
"21",21178,21617,5
"21",21126,21292,5
"21",21540,54395,5
"25",21054,21193,5
"39",39233,21637,5
"21",21584,21000,5
"21",21425,21357,5
"84",84127,26275,5
"21",71182,21464,5
"21",21231,39300,5
"21",21023,71342,5
"21",21054,21379,5
"21",69123,21268,5
"52",21231,52353,5
"71",71388,42069,5
"21",21643,21617,5
"21",21708,25056,5
"21",21449,75056,5
"21",21367,21617,5
"71",21236,21054,5
"71",71153,71310,5
"10",10387,10034,5
"21",21430,21231,5
"21",21425,21278,5
"21",21344,21617,5
"71",71309,71076,5
"10",21603,21305,5
"31",31555,31118,5
"21",21273,21355,5
"21",21603,21612,5
"21",21464,21708,5
"74",74181,74123,5
"69",69205,69384,5
"84",26275,84127,5
"21",21359,52121,5
"21",21355,21585,5
"21",71404,21231,5
"21",21700,52121,5
"21",21403,21231,5
"58",21231,58053,5
"23",87085,23165,5
"21",21057,21038,5
"25",21241,21231,5
"21",21607,39198,5
"21",21535,21599,5
"11",11069,11069,5
"21",69123,21171,5
"21",69181,21172,5
"21",21442,21295,5
"25",21231,21554,5
"21",21223,21003,5
"21",21128,21501,5
"28",28404,28134,5
"21",21585,25056,5
"69",69123,69029,5
"71",42069,71388,5
"21",21656,21166,5
"21",21034,10387,5
"21",21515,69029,5
"21",21053,25056,5
"21",69123,21208,5
"21",21355,75056,5
"21",21355,69123,5
"25",21231,21360,5
"21",21250,21700,5
"25",21231,21154,5
"07",7245,26362,5
"25",21247,21231,5
"21",21357,21425,5
"21",21183,39198,5
"21",74170,21231,5
"21",21474,21464,5
"83",83070,83069,5
"39",39198,21028,5
"21",21269,25056,5
"21",21154,21444,5
"21",71475,71475,5
"21",21515,21584,5
"21",21231,21694,5
"21",21398,21003,5
"21",10387,21149,5
